date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:24:28	40308/40308	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229d74-5c337411-e31c09fe69c45792;;;%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.eot?	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:29	14872/14872	---M-Z	200	added ('OK')	font/woff2	etag:%223a18-5c337411-5caa5d98357ab207;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.woff2	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:30	18164/18164	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2246f4-5c337410-379485401e041595;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.woff	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.woff	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:31	40080/40080	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229c90-5c337411-631c56800bc138b3;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.ttf	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.ttf	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:32	140296/140296	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222408-5c337410-2e22119d1a2260a7;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.svg	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-regular-400.svg	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:34	209012/209012	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233074-5c337410-45ed6853bb4b4703;;;%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.eot	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.eot	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:35	209012/209012	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233074-5c337410-45ed6853bb4b4703;;;%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.eot?	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:35	79100/79100	---M-Z	200	added ('OK')	font/woff2	etag:%22134fc-5c337411-a7a797199dcf95d0;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.woff2	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.woff2	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:36	102224/102224	---M-Z	200	added ('OK')	application/x-font-woff	etag:%2218f50-5c337410-483641360a78cb7d;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.woff	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.woff	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:38	208792/208792	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2232f98-5c337411-8d633aee7cd19511;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.ttf	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.ttf	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:41	796817/796817	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c2891-5c337411-f2b55847cf96c17b;gz%22	https://obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.svg	obierzynscy-ogrody.pl/wp-content/plugins/so-widgets-bundle/icons/fontawesome/webfonts/fa-solid-900.svg	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/36925.css)
21:24:42	42703/42703	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Mar%202026%2020:24:40%20GMT	https://obierzynscy-ogrody.pl/Version/	obierzynscy-ogrody.pl/Version/index.html	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/3d9a8.js)
21:24:42	42703/42703	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Mar%202026%2020:24:40%20GMT	https://obierzynscy-ogrody.pl/version/	obierzynscy-ogrody.pl/version/index-2.html	(from https://obierzynscy-ogrody.pl/wp-content/cache/minify/3d9a8.js)
21:24:43	42703/42703	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Mar%202026%2020:24:42%20GMT	https://obierzynscy-ogrody.pl/kontakt/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==	obierzynscy-ogrody.pl/kontakt/_data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYA/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNw/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTd/rRehyWhXq/il8IalkCLBfNVAAAAABJRU5-2	(from https://obierzynscy-ogrody.pl/kontakt/%22data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABHklEQVQ4EaVTO26DQBD1ohQWaS2lg9JybZ+AK7hNwx2oIoVf4UPQ0Lj1FdKktevIpel8AKNUkDcWMxpgSaIEaTVv3sx7uztiTdu2s/98DywOw3Dued4Who/M2aIx5lZV1aEsy0+qiwHELyi+Ytl0PQ69SxAxkWIA4RMRTdNsKE59juMcuZd6xIAFeZ6fGCdJ8kY4y7KAuTRNGd7jyEBXsdOPE3a0QGPsniOnnYMO67LgSQN9T41F2QGrQRRFCwyzoIF2qyBuKKbcOgPXdVeY9rMWgNsjf9ccYesJhk3f5dYT1HX9gR0LLQR30TnjkUEcx2uIuS4RnI+aj6sJR0AM8AaumPaM/rRehyWhXqbFAA9kh3/8/NvHxAYGAsZ/il8IalkCLBfNVAAAAABJRU5ErkJggg==%22)
